4.195971819,3.340385558,2.946685266,2.714075804,2.558127501,2.445259395,2.359259854,2.291263984,2.235981661,2.190044489,2.151197456,2.117869397,2.088929347,2.063540829,2.041070834,2.021030831,2.00303733,1.986784781,1.972026525,1.958561102,1.946222245,1.934871437,1.924392294,1.914686271,1.905669334,1.897269362,1.889424082,1.882079434,1.875188246,1.868709158,1.86260575,1.856845817,1.851400771,1.846245146,1.841356175,1.836713444,1.832298588,1.828095043,1.824087825,1.820263349,1.816609264,1.813114316,1.809768231,1.806561607,1.803485822,1.800532958,1.797695727,1.79496741,1.792341802,1.789813164
4.182964289,3.327654499,2.93402989,2.701399332,2.545386488,2.432434105,2.346341922,2.278250849,2.222873834,2.176844128,2.137907583,2.104493457,2.075470946,2.050003588,2.027458301,2.007346432,1.989284338,1.972966311,1.958145523,1.944620352,1.932224372,1.920818916,1.910287455,1.90053131,1.891466319,1.883020241,1.875130696,1.867743517,1.860811435,1.854293003,1.848151714,1.842355286,1.836875058,1.831685495,1.826763767,1.822089399,1.817643971,1.813410866,1.809375054,1.8055229,1.801842011,1.798321094,1.794949836,1.791718799,1.788619328,1.785643472,1.782783914,1.780033906,1.777387217,1.774838082
4.170876786,3.315829501,2.922277191,2.689627574,2.533554548,2.420523189,2.334343965,2.266163274,2.210696983,2.164579917,2.125558761,2.092063185,2.062962557,2.03742044,2.014803691,1.99462355,1.976496243,1.960115912,1.94523558,1.931653475,1.919203027,1.907745427,1.897164015,1.887359985,1.878249059,1.869758886,1.86182698,1.854399081,1.847427828,1.840871689,1.834694081,1.828862646,1.823348656,1.818126511,1.813173322,1.808468558,1.803993746,1.79973222,1.795668903,1.791790119,1.788083432,1.784537513,1.781142011,1.777887454,1.774765157,1.771767138,1.768886052,1.766115123,1.763448096,1.760879183
4.159615098,3.304817252,2.911334014,2.67866711,2.522537825,2.4094323,2.323171136,2.25490593,2.199355322,2.153155642,2.114054379,2.080481608,2.051306869,2.025693759,2.003009089,1.982764006,1.964574615,1.948134926,1.933197826,1.919561405,1.907058956,1.895551545,1.884922387,1.875072561,1.865917679,1.857385287,1.849412804,1.841945878,1.834937066,1.828344756,1.82213229,1.816267245,1.810720825,1.805467373,1.800483941,1.795749946,1.791246867,1.786957991,1.782868196,1.778963766,1.775232229,1.771662217,1.768243346,1.764966113,1.761821802,1.758802402,1.755900541,1.753109419,1.750422757,1.747834742
4.149097446,3.294536816,2.901119584,2.668436943,2.512254946,2.399079631,2.312741187,2.244396139,2.188765768,2.142487841,2.10331062,2.069664579,2.040419431,2.014738814,1.991989505,1.971682568,1.953434001,1.936937695,1.92194641,1.908258108,1.895705962,1.884150916,1.873476072,1.863582401,1.854385414,1.84581256,1.837801169,1.830296804,1.823251944,1.816624902,1.810378954,1.804481608,1.798904012,1.793620448,1.788607919,1.783845791,1.779315496,1.775000278,1.770884974,1.766955828,1.763200334,1.759607087,1.756165674,1.75286656,1.749701001,1.746660958,1.743739036,1.740928409,1.738222774,1.735616299
4.139252496,3.284917651,2.891563517,2.658866501,2.502635007,2.389393898,2.302982443,2.234561847,2.178855903,2.132503754,2.093254411,2.05953873,2.030226601,2.004481711,1.981670809,1.961304889,1.942999852,1.92644948,1.911406416,1.897668509,1.885068815,1.873468169,1.862749566,1.852813878,1.843576519,1.83496485,1.826916116,1.819375803,1.812296314,1.805635895,1.799357754,1.793429341,1.787821747,1.782509201,1.777468654,1.772679427,1.768122907,1.763782298,1.759642397,1.755689414,1.751910805,1.748295136,1.744831962,1.741511719,1.738325636,1.735265651,1.73232434,1.729494858,1.72677088,1.724146553
4.130017746,3.275897991,2.882604204,2.649894014,2.49361595,2.380312704,2.29383216,2.225339967,2.169562317,2.123139668,2.083821749,2.050039794,2.020663866,1.994857707,1.971988047,1.951565816,1.933206832,1.916604774,1.901512181,1.887726794,1.875081564,1.863437222,1.852676666,1.842700673,1.833424569,1.824775631,1.816691026,1.809116165,1.802003382,1.795310859,1.789001742,1.783043425,1.777406943,1.772066477,1.766998931,1.762183581,1.757601774,1.753236672,1.749073038,1.745097046,1.74129612,1.737658797,1.7341746,1.730833941,1.727628021,1.724548754,1.721588695,1.718740975,1.715999249,1.713357645
4.1213382,3.267423525,2.874187484,2.641465186,2.485143221,2.371781196,2.285235173,2.216675033,2.160829251,2.114339546,2.074956342,2.041111238,2.011674471,1.985809839,1.962884061,1.942408014,1.923997437,1.907345919,1.892205901,1.878375024,1.865686142,1.85399989,1.843199075,1.833184385,1.823871065,1.815186312,1.807067219,1.799459129,1.792314311,1.785590883,1.779251937,1.773264811,1.76760049,1.762233109,1.757139526,1.752298975,1.747692765,1.74330402,1.73911747,1.735119254,1.731296767,1.727638516,1.724133997,1.720773596,1.71754849,1.71445057,1.711472368,1.708606996,1.705848089,1.703189755
4.113165277,3.259446306,2.866265551,2.633532094,2.477168673,2.363750958,2.277142789,2.208518074,2.152607472,2.10605391,2.066608478,2.032703133,2.003208282,1.977287785,1.954308355,1.933780823,1.915320855,1.89862196,1.883436487,1.869561987,1.856831222,1.845104737,1.834265255,1.824213381,1.814864282,1.806145083,1.797992807,1.79035273,1.783177062,1.776423862,1.770056169,1.764041269,1.758350101,1.752956754,1.747838043,1.742973165,1.738343389,1.733931807,1.729723113,1.725703418,1.721860086,1.718181596,1.71465742,1.711277918,1.708034244,1.704918266,1.701922498,1.699040029,1.696264477,1.693589934
4.105455897,3.251923846,2.858796054,2.626052285,2.469649649,2.356179096,2.269511862,2.2008257,2.144853353,2.098238906,2.058734093,2.024771216,1.995220853,1.969246928,1.94621615,1.925639313,1.907132018,1.890387698,1.87515862,1.86124225,1.848471263,1.836706122,1.825829471,1.815741837,1.806358315,1.797605959,1.789421729,1.78175084,1.774545441,1.767763539,1.761368122,1.755326428,1.74960935,1.744190934,1.739047959,1.734159579,1.729507032,1.725073375,1.720843272,1.716802804,1.712939306,1.709241232,1.705698029,1.702300034,1.699038379,1.695904911,1.692892123,1.689993087,1.687201403,1.684511144
4.098171731,3.244818361,2.851741336,2.618988014,2.462548228,2.349027469,2.262304029,2.193559324,2.137528091,2.090855527,2.051293986,2.017276108,1.987672637,1.961647562,1.938567596,1.917943497,1.899390812,1.8826029,1.867331955,1.85337536,1.840565715,1.828763405,1.817850995,1.807728944,1.798312276,1.789527983,1.78131296,1.773612366,1.766378296,1.759568705,1.753146531,1.74707897,1.74133687,1.735894237,1.730727813,1.725816717,1.721142152,1.716687144,1.712436328,1.708375756,1.704492739,1.700775703,1.697214074,1.693798164,1.690519086,1.687368667,1.684339381,1.681424281,1.678616951,1.675911448
4.091278558,3.238096135,2.845067805,2.612305612,2.455830578,2.342262055,2.255485061,2.186684514,2.130597059,2.083868962,2.044253173,2.01018266,1.98052833,1.95445424,1.931327111,1.910657669,1.892061411,1.875231631,1.859920453,1.845925186,1.833078356,1.821240275,1.810293439,1.800138238,1.790689632,1.781874552,1.773629835,1.765900584,1.758638845,1.751802523,1.745354511,1.73926196,1.73349568,1.728029638,1.72284054,1.717907472,1.713211604,1.708735934,1.704465067,1.700385029,1.696483106,1.6927477,1.689168215,1.685734942,1.682438973,1.679272116,1.676226827,1.673296145,1.670473633,1.667753335
4.084745733,3.231726993,2.838745398,2.605974949,2.449466426,2.335852405,2.249024325,2.180170453,2.124029264,2.077248046,2.037580329,2.003459396,1.973756316,1.947635215,1.924462824,1.903749843,1.885111721,1.868241697,1.852891825,1.838859349,1.825976724,1.814104193,1.803124188,1.792937035,1.783457633,1.774612854,1.766339482,1.758582569,1.751294109,1.744431964,1.737958983,1.731842277,1.726052616,1.720563932,1.715352896,1.710398563,1.705682074,1.701186395,1.696896107,1.69279721,1.688876965,1.685123753,1.681526955,1.678076843,1.67476449,1.671581686,1.668520868,1.665575059,1.662737809,1.660003146
4.078545731,3.225683842,2.83274713,2.599968983,2.4434286,2.329771186,2.242894322,2.173989475,2.117796876,2.070964797,2.031247324,1.997078048,1.967328199,1.941161969,1.917946103,1.89719128,1.878512906,1.861604166,1.846217054,1.832148748,1.81923164,1.807325909,1.796313924,1.786095952,1.776586834,1.767713388,1.759412346,1.751628711,1.744314432,1.737427327,1.730930203,1.724790132,1.71897785,1.713467253,1.70823498,1.703260055,1.69852359,1.694008526,1.689699416,1.685582237,1.681644228,1.677873747,1.674260155,1.670793705,1.667465451,1.664267166,1.661191272,1.658230774,1.655379208,1.652630588
4.072653759,3.219942293,2.827048712,2.594263371,2.43769264,2.323993797,2.237070295,2.168116672,2.111874838,2.064994015,2.025228825,1.991013158,1.9612184,1.935008813,1.911751155,1.890956089,1.872238983,1.85529297,1.839869988,1.825767157,1.812816807,1.800879057,1.789836218,1.779588499,1.770050689,1.761149554,1.752821777,1.745012314,1.737673071,1.730761824,1.724241341,1.718078659,1.712244478,1.706712661,1.701459816,1.69646494,1.691709117,1.68717526,1.682847901,1.678712991,1.674757748,1.670970511,1.667340619,1.663858309,1.660514615,1.657301296,1.654210756,1.651235987,1.64837051,1.645608325
4.067047426,3.214480328,2.82162822,2.588836146,2.432236472,2.318498031,2.231529899,2.162529557,2.106240528,2.059312948,2.019501957,1.985241735,1.95540382,1.929152543,1.905854681,1.88502088,1.866266475,1.849284552,1.833826998,1.819690875,1.806708457,1.794739808,1.783667181,1.773390733,1.763825203,1.754897306,1.746543681,1.738709239,1.731345844,1.724411233,1.717868139,1.711683561,1.705828168,1.700275792,1.695003011,1.689988794,1.685214199,1.680662117,1.676317052,1.672164937,1.668192967,1.664389463,1.660743744,1.657246029,1.653887338,1.650659411,1.647554638,1.644565997,1.641686995,1.63891162
4.06170646,3.20927802,2.816465817,2.583667427,2.42704012,2.313263793,2.226252913,2.15720778,2.100873473,2.053901003,2.014046013,1.979742962,1.949863541,1.923572148,1.900235579,1.879364469,1.86057412,1.843557577,1.828066678,1.813898431,1.800885058,1.788886569,1.777785166,1.767480956,1.757888627,1.74893485,1.74055622,1.732697605,1.725310832,1.718353599,1.711788603,1.705582812,1.699706861,1.694134555,1.688842443,1.683809468,1.679016662,1.674446893,1.670084644,1.665915826,1.661927614,1.658108309,1.654447215,1.650934533,1.647561265,1.644319137,1.641200527,1.638198396,1.63530624,1.632518033
4.056612461,3.204317292,2.811543506,2.578739184,2.422085466,2.308272856,2.22122099,2.152132879,2.095755094,2.048739492,2.008842199,1.97449795,1.94457858,1.918248556,1.894874695,1.873967623,1.855142613,1.838092671,1.822569588,1.808370326,1.795327053,1.783299731,1.772170512,1.761839456,1.752221205,1.743242387,1.734839553,1.726957534,1.719548118,1.712568968,1.705982748,1.699756393,1.69386051,1.688268874,1.682958009,1.677906831,1.67309635,1.66850941,1.664130474,1.659945432,1.65594144,1.652106783,1.648430745,1.644903512,1.641516071,1.638260135,1.635128064,1.63211281,1.629207853,1.626407158
4.051748692,3.199581706,2.806844929,2.574035025,2.417356037,2.303508646,2.21641745,2.147288065,2.090868497,2.043811418,2.003873424,1.969489514,1.939531665,1.913164416,1.889754602,1.868812842,1.849954386,1.832872202,1.817318038,1.803088809,1.790016639,1.77796144,1.766805319,1.756448288,1.746804949,1.737801887,1.729375613,1.721470921,1.714039563,1.707039169,1.70043237,1.694186072,1.688270852,1.68266046,1.677331392,1.672262543,1.667434898,1.66283128,1.658436132,1.654235325,1.650215997,1.646366415,1.642675847,1.639134463,1.635733236,1.632463864,1.629318696,1.626290668,1.623373252,1.620560398
